timestamp,Temperature,DewPoint,Humidity,Wind_spd,Wind_gust,Visibility,Pressure,Wind_chill_temperature,Heat_index,Precipitation_intensity,Pavement_condition,Fog,Rain,Snow,Icon,Hour,Date,Time
2017-02-09_15,21,10.9,65,13.8,29.9,2,29.98,8.1,0,0.005,wet,0,0,1,snow,15,2017-02-09,15:00
2017-02-09_16,19.9,12,71,13.8,0,1.5,30.05,6.7,0,0.005,wet,0,0,1,snow,16,2017-02-09,16:00
2017-02-09_17,19,14,81,10.4,24.2,1,30.06,7.5,0,0.005,wet,0,0,1,snow,17,2017-02-09,17:00
2017-02-09_18,18,5,57,9.2,23,10,30.21,6.9,0,0,dry,0,0,0,mostlycloudy,18,2017-02-09,18:00
2017-02-09_19,17.1,5,59,12.7,20.7,10,30.24,3.6,0,0,dry,0,0,0,cloudy,19,2017-02-09,19:00
2017-02-09_20,17.1,5,59,16.1,20.7,10,30.27,2,0,0,dry,0,0,0,cloudy,20,2017-02-09,20:00
2017-02-09_21,17.1,6.1,62,12.7,0,10,30.29,3.6,0,0,dry,0,0,0,cloudy,21,2017-02-09,21:00
2017-02-09_22,17.1,5,59,18.4,23,10,30.29,1,0,0,dry,0,0,0,cloudy,22,2017-02-09,22:00
2017-02-09_23,17.1,7,65,12.7,24.2,10,30.32,3.6,0,0,dry,0,0,0,cloudy,23,2017-02-09,23:00
2017-02-10_00,17.1,8.1,68,13.8,19.6,10,30.33,3,0,0,dry,0,0,0,cloudy,00,2017-02-10,0:00
2017-02-10_01,17.1,6.1,62,11.5,0,10,30.34,4.3,0,0,dry,0,0,0,cloudy,01,2017-02-10,1:00
2017-02-10_02,17.1,3.9,56,12.7,20.7,10,30.36,3.6,0,0,dry,0,0,0,cloudy,02,2017-02-10,2:00
2017-02-10_03,15.8,5,62,11.5,19.6,10,30.29,2.7,0,0,dry,0,0,0,cloudy,03,2017-02-10,3:00
2017-02-10_04,16,6.1,65,12.7,0,10,30.39,2.3,0,0,dry,0,0,0,mostlycloudy,04,2017-02-10,4:00
2017-02-10_05,15.1,6.1,68,10.4,0,10,30.31,2.5,0,0,dry,0,0,0,partlycloudy,05,2017-02-10,5:00
2017-02-10_06,15.1,6.1,68,8.1,0,10,30.4,4.2,0,0,dry,0,0,0,clear,06,2017-02-10,6:00
2017-02-10_07,14,6.1,71,9.2,0,10,30.4,2,0,0,dry,0,0,0,clear,07,2017-02-10,7:00
2017-02-10_08,15.1,6.1,68,9.2,0,10,30.41,3.3,0,0,dry,0,0,0,clear,08,2017-02-10,8:00
2017-02-10_09,18,7,62,8.1,0,10,30.38,7.7,0,0,dry,0,0,0,clear,09,2017-02-10,9:00
2017-02-10_10,19.9,6.1,55,8.1,0,10,30.35,10.1,0,0,dry,0,0,0,mostlycloudy,10,2017-02-10,10:00
2017-02-10_11,21,9,60,11.5,0,10,30.33,9.3,0,0,dry,0,0,0,cloudy,11,2017-02-10,11:00
2017-02-10_12,21.9,8.1,55,9.2,0,10,30.3,11.7,0,0,dry,0,0,0,cloudy,12,2017-02-10,12:00
2017-02-10_13,23,9,55,12.7,0,10,30.24,11.1,0,0,dry,0,0,0,cloudy,13,2017-02-10,13:00
2017-02-10_14,23,10.9,60,10.4,0,10,30.2,12.4,0,0,dry,0,0,0,cloudy,14,2017-02-10,14:00
2017-02-10_15,24.1,10.9,57,10.4,0,10,30.14,13.7,0,0,dry,0,0,0,cloudy,15,2017-02-10,15:00
2017-02-10_16,25,10.9,55,11.5,0,10,30.06,14.2,0,0,dry,0,0,0,cloudy,16,2017-02-10,16:00
2017-02-10_17,25,10.9,55,6.9,0,10,30.03,17.1,0,0,dry,0,0,0,partlycloudy,17,2017-02-10,17:00
2017-02-10_18,25,12,58,4.6,0,10,30.02,19.3,0,0,dry,0,0,0,clear,18,2017-02-10,18:00
2017-02-10_19,26.1,12,55,8.1,0,10,29.99,17.6,0,0,dry,0,0,0,partlycloudy,19,2017-02-10,19:00
2017-02-10_20,28,12,51,11.5,0,10,29.95,18.1,0,0,dry,0,0,0,cloudy,20,2017-02-10,20:00
2017-02-10_21,30.9,14,50,11.5,0,10,29.93,21.7,0,0,dry,0,0,0,cloudy,21,2017-02-10,21:00
2017-02-10_22,34,15.1,46,12.7,0,10,29.91,25,0,0,dry,0,0,0,mostlycloudy,22,2017-02-10,22:00
2017-02-10_23,36,17.1,46,11.5,0,10,29.9,28,0,0,dry,0,0,0,clear,23,2017-02-10,23:00
2017-02-11_00,37,19,48,12.7,0,10,29.89,28.9,0,0,dry,0,0,0,clear,00,2017-02-11,0:00
2017-02-11_01,37.9,19.9,48,13.8,0,10,29.9,29.6,0,0,dry,0,0,0,clear,01,2017-02-11,1:00
2017-02-11_02,39,21.9,50,12.7,0,10,29.89,31.4,0,0,dry,0,0,0,clear,02,2017-02-11,2:00
2017-02-11_03,39.9,23,51,10.4,0,10,29.92,33.4,0,0,dry,0,0,0,clear,03,2017-02-11,3:00
2017-02-11_04,41,24.1,51,9.2,0,10,29.92,35.2,0,0,dry,0,0,0,clear,04,2017-02-11,4:00
2017-02-11_05,43,25,49,13.8,0,10,29.92,36,0,0,dry,0,0,0,clear,05,2017-02-11,5:00
2017-02-11_06,43,26.1,51,12.7,0,10,29.92,36.4,0,0,dry,0,0,0,clear,06,2017-02-11,6:00
2017-02-11_07,44.1,26.1,49,11.5,0,10,29.95,38.1,0,0,dry,0,0,0,clear,07,2017-02-11,7:00
2017-02-11_08,45,28,52,10.4,0,10,29.96,39.7,0,0,dry,0,0,0,mostlycloudy,08,2017-02-11,8:00
2017-02-11_09,46,28.9,51,9.2,0,10,29.97,41.4,0,0,dry,0,0,0,partlycloudy,09,2017-02-11,9:00
2017-02-11_10,48.9,30,48,12.7,0,10,29.97,0,0,0,dry,0,0,0,partlycloudy,10,2017-02-11,10:00
2017-02-11_11,50,32,50,11.5,0,10,29.97,0,0,0,dry,0,0,0,clear,11,2017-02-11,11:00
2017-02-11_12,52,34,50,12.7,0,10,29.95,0,0,0,dry,0,0,0,clear,12,2017-02-11,12:00
2017-02-11_13,52,35.1,53,12.7,0,10,29.97,0,0,0,dry,0,0,0,clear,13,2017-02-11,13:00
2017-02-11_14,54,37,53,11.5,0,10,29.95,0,0,0,dry,0,0,0,clear,14,2017-02-11,14:00
2017-02-11_15,54,37,53,9.2,0,10,29.96,0,0,0,dry,0,0,0,clear,15,2017-02-11,15:00
2017-02-11_16,53.1,37,55,5.8,0,10,29.96,0,0,0,dry,0,0,0,partlycloudy,16,2017-02-11,16:00
2017-02-11_17,52,37,57,4.6,0,10,29.98,0,0,0,dry,0,0,0,clear,17,2017-02-11,17:00
2017-02-11_18,52,37,57,5.8,0,10,29.98,0,0,0,dry,0,0,0,clear,18,2017-02-11,18:00
2017-02-11_19,51.1,37,59,5.8,0,10,29.99,0,0,0,dry,0,0,0,clear,19,2017-02-11,19:00
2017-02-11_20,52,39,61,6.9,0,10,29.98,0,0,0,dry,0,0,0,partlycloudy,20,2017-02-11,20:00
2017-02-11_21,50,37.9,63,0,0,10,29.99,0,0,0,dry,0,0,0,cloudy,21,2017-02-11,21:00
2017-02-11_22,48,37.9,68,5.8,0,10,29.97,0,0,0,dry,0,0,0,cloudy,22,2017-02-11,22:00
2017-02-11_23,51.1,39,63,3.5,0,10,29.95,0,0,0,dry,0,0,0,cloudy,23,2017-02-11,23:00
2017-02-12_00,48,39.9,74,5.8,0,10,29.93,0,0,0,dry,0,0,0,cloudy,00,2017-02-12,0:00
2017-02-12_01,46.9,39.9,77,0,0,10,29.91,0,0,0,dry,0,0,0,cloudy,01,2017-02-12,1:00
2017-02-12_02,48,41,77,3.5,0,10,29.88,0,0,0,dry,0,0,0,cloudy,02,2017-02-12,2:00
2017-02-12_03,46.4,42.8,87,6.9,0,5,29.82,42.9,0,0.01,wet,0,1,0,rain,03,2017-02-12,3:00
2017-02-12_04,46,43,89,4.6,0,5,29.79,43.9,0,0.01,dry,0,0,0,cloudy,04,2017-02-12,4:00
2017-02-12_05,46.9,44.1,90,3.5,0,2.5,29.76,0,0,0.005,wet,0,1,0,rain,05,2017-02-12,5:00
2017-02-12_06,48.9,46,90,3.5,0,0.5,29.69,0,0,0.11,wet,1,1,0,rain,06,2017-02-12,6:00
2017-02-12_07,50,48,93,10.4,0,0.5,29.68,0,0,0.005,wet,1,1,0,rain,07,2017-02-12,7:00
2017-02-12_08,54,52,93,11.5,0,4,29.68,0,0,0,dry,0,0,0,cloudy,08,2017-02-12,8:00
2017-02-12_09,55.9,54,93,15,20.7,8,29.68,0,0,0,dry,0,0,0,cloudy,09,2017-02-12,9:00
2017-02-12_10,57,54,89,16.1,23,8,29.66,0,0,0.01,wet,0,1,0,rain,10,2017-02-12,10:00
2017-02-12_11,57.9,54,87,12.7,0,7,29.66,0,0,0.005,wet,0,1,0,rain,11,2017-02-12,11:00
2017-02-12_12,54,48,80,13.8,29.9,10,29.7,0,0,0,dry,0,0,0,cloudy,12,2017-02-12,12:00
2017-02-12_13,46.9,42.1,83,13.8,25.3,10,29.75,0,0,0,dry,0,0,0,cloudy,13,2017-02-12,13:00
2017-02-12_14,48,39.9,74,10.4,16.1,10,29.8,0,0,0,dry,0,0,0,mostlycloudy,14,2017-02-12,14:00
2017-02-12_15,48,37,66,11.5,27.6,10,29.8,0,0,0,dry,0,0,0,cloudy,15,2017-02-12,15:00
2017-02-12_16,46,34,63,19.6,36.8,10,29.83,38.5,0,0,dry,0,0,0,cloudy,16,2017-02-12,16:00
2017-02-12_17,45,33.1,63,13.8,28.8,10,29.85,38.5,0,0,dry,0,0,0,cloudy,17,2017-02-12,17:00
2017-02-12_18,44.1,34,68,10.4,0,10,29.87,38.6,0,0.005,wet,0,1,0,rain,18,2017-02-12,18:00
2017-02-12_19,44.1,35.1,71,12.7,31.1,10,29.83,37.7,0,0.005,wet,0,1,0,rain,19,2017-02-12,19:00
2017-02-12_20,39.9,34,79,15,28.8,10,29.86,31.8,0,0.005,wet,0,1,0,rain,20,2017-02-12,20:00
2017-02-12_21,37.9,17.1,43,23,46,10,29.94,27.1,0,0,dry,0,0,0,clear,21,2017-02-12,21:00
2017-02-12_22,36,15.1,43,23,41.4,10,29.99,24.4,0,0,dry,0,0,0,clear,22,2017-02-12,22:00
2017-02-12_23,35.1,17.1,48,17.3,31.1,10,30,24.8,0,0,dry,0,0,0,cloudy,23,2017-02-12,23:00
2017-02-13_00,34,17.1,50,13.8,35.7,10,30.03,24.6,0,0,dry,0,0,0,cloudy,00,2017-02-13,0:00
2017-02-13_01,32,19,59,12.7,27.6,10,30.07,22.5,0,0,dry,0,0,0,cloudy,01,2017-02-13,1:00
2017-02-13_02,30.9,21,67,12.7,28.8,5,30.09,21.2,0,0.005,wet,0,0,1,snow,02,2017-02-13,2:00
2017-02-13_03,30,21.9,72,15,25.3,1.8,30.06,19.1,0,0.005,wet,0,0,1,snow,03,2017-02-13,3:00
2017-02-13_04,28.9,24.1,82,13.8,21.9,8,30.08,18.2,0,0,dry,0,0,0,cloudy,04,2017-02-13,4:00
2017-02-13_05,28.9,16,58,23,32.2,10,30.15,15.1,0,0,dry,0,0,0,cloudy,05,2017-02-13,5:00
2017-02-13_06,28.9,17.1,61,9.2,18.4,10,30.17,20.4,0,0,dry,0,0,0,cloudy,06,2017-02-13,6:00
2017-02-13_07,30,17.1,59,9.2,0,10,30.2,21.7,0,0,dry,0,0,0,cloudy,07,2017-02-13,7:00
2017-02-13_08,30,18,61,4.6,0,10,30.22,25.2,0,0,dry,0,0,0,cloudy,08,2017-02-13,8:00
2017-02-13_09,30.9,15.1,52,6.9,24.2,10,30.23,24.3,0,0,dry,0,0,0,cloudy,09,2017-02-13,9:00
2017-02-13_10,32,14,48,13.8,21.9,10,30.24,22.1,0,0,dry,0,0,0,cloudy,10,2017-02-13,10:00
2017-02-13_11,34,17.1,50,5.8,17.3,10,30.23,28.8,0,0,dry,0,0,0,cloudy,11,2017-02-13,11:00
2017-02-13_12,36,17.1,46,8.1,20.7,10,30.19,29.6,0,0,dry,0,0,0,partlycloudy,12,2017-02-13,12:00
2017-02-13_13,37,17.1,44,10.4,17.3,10,30.17,29.8,0,0,dry,0,0,0,partlycloudy,13,2017-02-13,13:00
2017-02-13_14,37.9,17.1,43,13.8,20.7,10,30.16,29.6,0,0,dry,0,0,0,partlycloudy,14,2017-02-13,14:00
2017-02-13_15,39,17.1,41,12.7,0,10,30.15,31.4,0,0,dry,0,0,0,partlycloudy,15,2017-02-13,15:00
2017-02-13_16,37.9,17.1,43,10.4,21.9,10,30.14,30.9,0,0,dry,0,0,0,clear,16,2017-02-13,16:00
2017-02-13_17,36,17.1,46,5.8,0,10,30.14,31.1,0,0,dry,0,0,0,clear,17,2017-02-13,17:00
2017-02-13_18,35.1,17.1,48,4.6,0,10,30.14,31,0,0,dry,0,0,0,clear,18,2017-02-13,18:00
2017-02-13_19,34,17.1,50,5.8,0,10,30.14,28.8,0,0,dry,0,0,0,clear,19,2017-02-13,19:00
2017-02-13_20,33.1,17.1,52,5.8,0,10,30.13,27.7,0,0,dry,0,0,0,clear,20,2017-02-13,20:00
2017-02-13_21,33.1,17.1,52,3.5,0,10,30.12,30,0,0,dry,0,0,0,clear,21,2017-02-13,21:00
2017-02-13_22,32,17.1,54,5.8,0,10,30.11,26.4,0,0,dry,0,0,0,clear,22,2017-02-13,22:00
2017-02-13_23,30.9,17.1,57,5.8,0,10,30.09,25.2,0,0,dry,0,0,0,clear,23,2017-02-13,23:00
2017-02-14_00,30,17.1,59,5.8,0,10,30.06,24.1,0,0,dry,0,0,0,clear,00,2017-02-14,0:00
2017-02-14_01,27,17.1,66,6.9,0,10,30.03,19.5,0,0,dry,0,0,0,clear,01,2017-02-14,1:00
2017-02-14_02,28,17.1,63,8.1,0,10,30.01,20,0,0,dry,0,0,0,clear,02,2017-02-14,2:00
2017-02-14_03,28,17.1,63,8.1,0,10,29.98,20,0,0,dry,0,0,0,clear,03,2017-02-14,3:00
2017-02-14_04,28,18,66,9.2,0,10,29.99,19.3,0,0,dry,0,0,0,clear,04,2017-02-14,4:00
2017-02-14_05,27,18,69,5.8,0,10,29.98,20.5,0,0,dry,0,0,0,cloudy,05,2017-02-14,5:00
2017-02-14_06,28.9,19,67,6.9,0,10,29.97,21.9,0,0,dry,0,0,0,cloudy,06,2017-02-14,6:00
2017-02-14_07,30,19.9,66,9.2,0,10,29.96,21.7,0,0,dry,0,0,0,cloudy,07,2017-02-14,7:00
2017-02-14_08,32,19.9,61,9.2,0,10,29.94,24.2,0,0,dry,0,0,0,partlycloudy,08,2017-02-14,8:00
2017-02-14_09,34,19.9,56,10.4,0,10,29.92,26,0,0,dry,0,0,0,clear,09,2017-02-14,9:00
2017-02-14_10,39.9,23,51,16.1,0,10,29.89,31.4,0,0,dry,0,0,0,clear,10,2017-02-14,10:00
2017-02-14_11,43,21.9,43,15,0,10,29.86,35.7,0,0,dry,0,0,0,clear,11,2017-02-14,11:00
2017-02-14_12,45,21.9,40,18.4,25.3,10,29.83,37.4,0,0,dry,0,0,0,clear,12,2017-02-14,12:00
2017-02-14_13,48,21,34,19.6,26.5,10,29.8,0,0,0,dry,0,0,0,clear,13,2017-02-14,13:00
2017-02-14_14,46.9,21.9,37,18.4,0,10,29.78,0,0,0,dry,0,0,0,clear,14,2017-02-14,14:00
2017-02-14_15,48.9,21.9,35,13.8,23,10,29.75,0,0,0,dry,0,0,0,clear,15,2017-02-14,15:00
2017-02-14_16,48,23,37,18.4,0,10,29.75,0,0,0,dry,0,0,0,clear,16,2017-02-14,16:00
2017-02-14_17,46,24.1,42,12.7,0,10,29.73,40.2,0,0,dry,0,0,0,clear,17,2017-02-14,17:00
2017-02-14_18,44.1,26.1,49,12.7,0,10,29.74,37.7,0,0,dry,0,0,0,clear,18,2017-02-14,18:00
2017-02-14_19,42.1,26.1,53,11.5,0,10,29.74,35.7,0,0,dry,0,0,0,partlycloudy,19,2017-02-14,19:00
2017-02-14_20,41,24.1,51,10.4,0,10,29.71,34.7,0,0,dry,0,0,0,clear,20,2017-02-14,20:00
2017-02-14_21,39.9,24.1,53,11.5,0,10,29.69,32.9,0,0,dry,0,0,0,clear,21,2017-02-14,21:00
2017-02-14_22,39,24.1,55,10.4,0,10,29.66,32.3,0,0,dry,0,0,0,clear,22,2017-02-14,22:00
2017-02-14_23,39.9,25,55,12.7,0,10,29.64,32.5,0,0,dry,0,0,0,clear,23,2017-02-14,23:00
2017-02-15_00,39.9,25,55,9.2,0,10,29.62,33.9,0,0,dry,0,0,0,cloudy,00,2017-02-15,0:00
2017-02-15_01,39.9,26.1,58,10.4,0,10,29.58,33.4,0,0,dry,0,0,0,cloudy,01,2017-02-15,1:00
2017-02-15_02,42.1,26.1,53,11.5,0,10,29.57,35.7,0,0,dry,0,0,0,cloudy,02,2017-02-15,2:00
2017-02-15_03,41,26.1,55,15,0,10,29.54,33.1,0,0,dry,0,0,0,mostlycloudy,03,2017-02-15,3:00
2017-02-15_04,41,27,57,16.1,0,10,29.55,32.8,0,0,dry,0,0,0,mostlycloudy,04,2017-02-15,4:00
2017-02-15_05,39,27,62,10.4,17.3,10,29.54,32.3,0,0,dry,0,0,0,cloudy,05,2017-02-15,5:00
2017-02-15_06,39,27,62,11.5,18.4,10,29.52,31.8,0,0,dry,0,0,0,mostlycloudy,06,2017-02-15,6:00
2017-02-15_07,35.1,27,72,15,27.6,2.5,29.51,25.5,0,0.005,wet,0,0,1,snow,07,2017-02-15,7:00
2017-02-15_08,34,27,75,11.5,24.2,10,29.54,25.5,0,0,dry,0,0,0,cloudy,08,2017-02-15,8:00
2017-02-15_09,34,21.9,61,13.8,21.9,10,29.55,24.6,0,0,dry,0,0,0,cloudy,09,2017-02-15,9:00
2017-02-15_10,33.1,17.1,52,18.4,27.6,10,29.62,21.9,0,0,dry,0,0,0,cloudy,10,2017-02-15,10:00
2017-02-15_11,33.1,18,54,11.5,27.6,10,29.63,24.4,0,0,dry,0,0,0,mostlycloudy,11,2017-02-15,11:00
2017-02-15_12,34,18,52,11.5,25.3,10,29.63,25.5,0,0,dry,0,0,0,cloudy,12,2017-02-15,12:00
2017-02-15_13,32,19,59,12.7,26.5,10,29.65,22.5,0,0,dry,0,0,0,cloudy,13,2017-02-15,13:00
2017-02-15_14,32,19,59,13.8,25.3,10,29.61,22.1,0,0,dry,0,0,0,cloudy,14,2017-02-15,14:00
2017-02-15_15,30.9,19.9,64,11.5,23,10,29.68,21.7,0,0,dry,0,0,0,cloudy,15,2017-02-15,15:00
2017-02-15_16,30,21,69,11.5,24.2,1.8,29.64,20.5,0,0.005,wet,0,0,1,snow,16,2017-02-15,16:00
2017-02-15_17,28.9,21.9,75,10.4,19.6,1,29.66,19.8,0,0.005,wet,0,0,1,snow,17,2017-02-15,17:00
2017-02-15_18,28.9,21.9,75,12.7,21.9,2,29.67,18.6,0,0.005,wet,0,0,1,snow,18,2017-02-15,18:00
2017-02-15_19,28,23,81,9.2,0,4,29.68,19.3,0,0.005,wet,0,0,1,snow,19,2017-02-15,19:00
2017-02-15_20,28,21.9,78,8.1,16.1,3,29.69,20,0,0.01,wet,0,0,1,snow,20,2017-02-15,20:00
2017-02-15_21,27,21.9,81,11.5,21.9,1.8,29.7,16.7,0,0.005,wet,0,0,1,snow,21,2017-02-15,21:00
2017-02-15_22,26.1,17.1,69,8.1,19.6,10,29.77,17.6,0,0,dry,0,0,0,cloudy,22,2017-02-15,22:00
2017-02-15_23,26.6,17.6,69,9.2,0,10,29.71,17.5,0,0,dry,0,0,0,cloudy,23,2017-02-15,23:00
2017-02-16_00,26.1,18,71,8.1,0,9,29.72,17.6,0,0,dry,0,0,0,cloudy,00,2017-02-16,0:00
2017-02-16_01,25,19,78,8.1,0,2,29.71,16.3,0,0.005,wet,0,0,1,snow,01,2017-02-16,1:00
2017-02-16_02,25,18,75,6.9,17.3,9,29.71,17.1,0,0,dry,0,0,0,cloudy,02,2017-02-16,2:00
2017-02-16_03,25,18,75,9.2,17.3,7,29.77,15.5,0,0.005,wet,0,0,1,snow,03,2017-02-16,3:00
2017-02-16_04,25,17.1,72,12.7,17.3,9,29.78,13.6,0,0.005,wet,0,0,1,snow,04,2017-02-16,4:00
2017-02-16_05,25,17.1,72,9.2,0,9,29.73,15.5,0,0,dry,0,0,0,cloudy,05,2017-02-16,5:00
2017-02-16_06,25,17.1,72,11.5,19.6,2.5,29.74,14.2,0,0.005,wet,0,0,1,snow,06,2017-02-16,6:00
2017-02-16_07,25,17.1,72,12.7,19.6,10,29.77,13.6,0,0,dry,0,0,0,cloudy,07,2017-02-16,7:00
2017-02-16_08,24.1,16,71,13.8,20.7,2,29.8,12,0,0.005,wet,0,0,1,snow,08,2017-02-16,8:00
2017-02-16_09,25,14,63,6.9,18.4,10,29.81,17.1,0,0,dry,0,0,0,cloudy,09,2017-02-16,9:00
2017-02-16_10,25,14,63,10.4,21.9,6,29.91,14.8,0,0.005,wet,0,0,1,snow,10,2017-02-16,10:00
2017-02-16_11,26.1,15.1,63,10.4,20.7,9,29.92,16.2,0,0.005,wet,0,0,1,snow,11,2017-02-16,11:00
2017-02-16_12,26.1,16,66,15,19.6,8,29.92,14,0,0,dry,0,0,0,cloudy,12,2017-02-16,12:00
2017-02-16_13,26.1,16,66,12.7,18.4,6,29.86,15,0,0.005,wet,0,0,1,snow,13,2017-02-16,13:00
2017-02-16_14,28.9,17.1,61,11.5,18.4,7,29.93,19.2,0,0.005,wet,0,0,1,snow,14,2017-02-16,14:00
2017-02-16_15,28,15.1,58,8.1,0,10,29.88,20,0,0,dry,0,0,0,cloudy,15,2017-02-16,15:00
2017-02-16_16,28,14,56,5.8,0,10,29.95,21.7,0,0,dry,0,0,0,cloudy,16,2017-02-16,16:00
2017-02-16_17,27,15.1,61,3.5,0,10,29.96,23,0,0,dry,0,0,0,cloudy,17,2017-02-16,17:00
2017-02-16_18,26.1,14,60,4.6,0,10,29.96,20.5,0,0,dry,0,0,0,clear,18,2017-02-16,18:00
2017-02-16_19,25,14,63,0,0,10,29.97,0,0,0,dry,0,0,0,clear,19,2017-02-16,19:00
2017-02-16_20,24.1,14,65,0,0,10,29.97,0,0,0,dry,0,0,0,clear,20,2017-02-16,20:00
2017-02-16_21,24.1,14,65,0,0,10,29.97,0,0,0,dry,0,0,0,clear,21,2017-02-16,21:00
2017-02-16_22,24.1,15.1,69,0,0,10,29.98,0,0,0,dry,0,0,0,clear,22,2017-02-16,22:00
2017-02-16_23,21.9,15.1,75,4.6,0,10,29.98,15.7,0,0,dry,0,0,0,clear,23,2017-02-16,23:00
2017-02-17_00,21.9,14,72,4.6,0,10,29.99,15.7,0,0,dry,0,0,0,clear,00,2017-02-17,0:00
2017-02-17_01,21.9,16,78,4.6,0,10,29.99,15.7,0,0,dry,0,0,0,cloudy,01,2017-02-17,1:00
2017-02-17_02,21.9,17.1,82,3.5,0,7,29.97,17.2,0,0,dry,0,0,0,cloudy,02,2017-02-17,2:00
2017-02-17_03,23,17.1,78,5.8,0,7,29.95,15.8,0,0,dry,0,0,0,cloudy,03,2017-02-17,3:00
2017-02-17_04,23,17.1,78,4.6,0,10,29.94,17,0,0,dry,0,0,0,cloudy,04,2017-02-17,4:00
2017-02-17_05,24.1,17.1,75,3.5,0,10,29.94,19.7,0,0,dry,0,0,0,cloudy,05,2017-02-17,5:00
2017-02-17_06,24.1,16,71,6.9,0,10,29.94,16,0,0,dry,0,0,0,cloudy,06,2017-02-17,6:00
2017-02-17_07,25,17.1,72,3.5,0,10,29.94,20.7,0,0,dry,0,0,0,clear,07,2017-02-17,7:00
2017-02-17_08,28,19,69,4.6,0,10,29.94,22.8,0,0,dry,0,0,0,clear,08,2017-02-17,8:00
2017-02-17_09,33.1,19,56,5.8,0,10,29.92,27.7,0,0,dry,0,0,0,clear,09,2017-02-17,9:00
2017-02-17_10,36,19.9,52,3.5,0,10,29.91,33.3,0,0,dry,0,0,0,clear,10,2017-02-17,10:00
2017-02-17_11,39.9,21.9,49,3.5,0,10,29.89,37.8,0,0,dry,0,0,0,clear,11,2017-02-17,11:00
2017-02-17_12,46,21.9,39,4.6,0,10,29.86,43.9,0,0,dry,0,0,0,clear,12,2017-02-17,12:00
2017-02-17_13,48.9,23,36,3.5,0,10,29.85,0,0,0,dry,0,0,0,clear,13,2017-02-17,13:00
2017-02-17_14,51.1,24.1,35,6.9,0,10,29.83,0,0,0,dry,0,0,0,clear,14,2017-02-17,14:00
2017-02-17_15,51.1,24.1,35,6.9,0,10,29.83,0,0,0,dry,0,0,0,clear,15,2017-02-17,15:00
2017-02-17_16,53.1,26.1,35,5.8,0,10,29.81,0,0,0,dry,0,0,0,clear,16,2017-02-17,16:00
2017-02-17_17,52,26.1,37,0,0,10,29.83,0,0,0,dry,0,0,0,clear,17,2017-02-17,17:00
2017-02-17_18,52,26.1,37,4.6,0,10,29.84,0,0,0,dry,0,0,0,clear,18,2017-02-17,18:00
2017-02-17_19,48.9,26.1,41,6.9,0,10,29.83,0,0,0,dry,0,0,0,clear,19,2017-02-17,19:00
2017-02-17_20,48,26.1,42,6.9,0,10,29.83,0,0,0,dry,0,0,0,clear,20,2017-02-17,20:00
2017-02-17_21,46.9,27,46,8.1,0,10,29.83,0,0,0,dry,0,0,0,clear,21,2017-02-17,21:00
2017-02-17_22,46,27,47,10.4,0,10,29.83,41,0,0,dry,0,0,0,clear,22,2017-02-17,22:00
2017-02-17_23,45,27,49,9.2,0,10,29.82,40.1,0,0,dry,0,0,0,clear,23,2017-02-17,23:00
2017-02-18_00,45,28.9,53,9.2,0,10,29.82,40.1,0,0,dry,0,0,0,clear,00,2017-02-18,0:00
2017-02-18_01,44.1,28.9,55,9.2,0,10,29.83,39,0,0,dry,0,0,0,clear,01,2017-02-18,1:00
2017-02-18_02,44.1,30,58,9.2,0,10,29.83,39,0,0,dry,0,0,0,clear,02,2017-02-18,2:00
2017-02-18_03,44.1,30,58,11.5,0,10,29.84,38.1,0,0,dry,0,0,0,clear,03,2017-02-18,3:00
2017-02-18_04,44.1,30,58,11.5,0,10,29.84,38.1,0,0,dry,0,0,0,clear,04,2017-02-18,4:00
2017-02-18_05,45,30,56,11.5,0,10,29.83,39.3,0,0,dry,0,0,0,clear,05,2017-02-18,5:00
2017-02-18_06,44.1,30,58,11.5,0,10,29.85,38.1,0,0,dry,0,0,0,clear,06,2017-02-18,6:00
2017-02-18_07,46,30,54,11.5,0,10,29.86,40.6,0,0,dry,0,0,0,clear,07,2017-02-18,7:00
2017-02-18_08,50,30,46,11.5,0,10,29.87,0,0,0,dry,0,0,0,clear,08,2017-02-18,8:00
2017-02-18_09,54,30,40,13.8,0,10,29.85,0,0,0,dry,0,0,0,clear,09,2017-02-18,9:00
2017-02-18_10,57,30,36,16.1,0,10,29.82,0,0,0,dry,0,0,0,clear,10,2017-02-18,10:00
2017-02-18_11,61,30.9,32,16.1,23,10,29.8,0,0,0,dry,0,0,0,clear,11,2017-02-18,11:00
2017-02-18_12,63,30.9,30,15,0,10,29.78,0,0,0,dry,0,0,0,clear,12,2017-02-18,12:00
2017-02-18_13,64.9,30.9,28,17.3,0,10,29.77,0,0,0,dry,0,0,0,clear,13,2017-02-18,13:00
2017-02-18_14,64.9,30,27,17.3,31.1,10,29.75,0,0,0,dry,0,0,0,clear,14,2017-02-18,14:00
2017-02-18_15,66,30,26,18.4,0,10,29.75,0,0,0,dry,0,0,0,clear,15,2017-02-18,15:00
2017-02-18_16,64,30,28,17.3,27.6,10,29.77,0,0,0,dry,0,0,0,clear,16,2017-02-18,16:00
2017-02-18_17,61,30,31,15,0,10,29.78,0,0,0,dry,0,0,0,clear,17,2017-02-18,17:00
2017-02-18_18,60.1,30,32,15,0,10,29.8,0,0,0,dry,0,0,0,clear,18,2017-02-18,18:00
